,Stock,Ticker,Date,Open,High,Low,Close,Adj Close,Volume
596,CSX Corporation,CSX,2019-07-19,72.0,72.67,70.21,70.31,70.31,7970400.0
597,CSX Corporation,CSX,2019-07-22,70.2,71.14,70.0,70.92,70.92,5708700.0
598,CSX Corporation,CSX,2019-07-23,71.35,71.35,69.71,69.94,69.94,6834200.0
599,CSX Corporation,CSX,2019-07-24,69.19,70.35,68.28,69.22,69.22,7694400.0
600,Honeywell International Inc,HON,2019-06-20,176.42,177.36,175.13,176.29,176.29,4234300.0
601,Honeywell International Inc,HON,2019-06-21,176.88,176.89,173.56,174.31,174.31,3813800.0
602,Honeywell International Inc,HON,2019-06-24,174.29,175.51,174.21,174.61,174.61,1795600.0
603,Honeywell International Inc,HON,2019-06-25,175.02,175.41,173.63,173.94,173.94,1843700.0
604,Honeywell International Inc,HON,2019-06-26,174.55,174.79,173.54,173.59,173.59,1815800.0
605,Honeywell International Inc,HON,2019-06-27,174.08,174.62,173.21,173.84,173.84,1811600.0
606,Honeywell International Inc,HON,2019-06-28,174.19,175.38,174.0,174.59,174.59,3551300.0
607,Honeywell International Inc,HON,2019-07-01,176.63,176.99,175.66,176.81,176.81,1613600.0
608,Honeywell International Inc,HON,2019-07-02,176.99,177.48,176.15,176.62,176.62,1407000.0
609,Honeywell International Inc,HON,2019-07-03,176.77,178.47,176.21,178.4,178.4,1240000.0
610,Honeywell International Inc,HON,2019-07-05,177.21,177.45,174.67,176.59,176.59,1208800.0
611,Honeywell International Inc,HON,2019-07-08,176.3,176.31,174.8,175.67,175.67,1573900.0
612,Honeywell International Inc,HON,2019-07-09,175.0,175.76,174.59,175.52,175.52,1595900.0
613,Honeywell International Inc,HON,2019-07-10,176.12,176.94,174.37,174.46,174.46,1865600.0
614,Honeywell International Inc,HON,2019-07-11,174.83,175.03,173.24,174.54,174.54,2426400.0
615,Honeywell International Inc,HON,2019-07-12,174.75,177.19,174.75,177.14,177.14,2197200.0
616,Honeywell International Inc,HON,2019-07-15,177.36,177.36,174.53,175.01,175.01,1668000.0
617,Honeywell International Inc,HON,2019-07-16,175.0,175.89,174.3,174.78,174.78,1989000.0
618,Honeywell International Inc,HON,2019-07-17,174.57,174.65,168.52,168.62,168.62,5475500.0
619,Honeywell International Inc,HON,2019-07-18,170.6,173.88,169.7,173.88,173.88,4128000.0
620,Honeywell International Inc,HON,2019-07-19,174.04,175.0,172.92,172.99,172.99,3037900.0
621,Honeywell International Inc,HON,2019-07-22,173.02,174.49,172.43,173.58,173.58,1764200.0
622,Honeywell International Inc,HON,2019-07-23,175.21,175.59,173.47,174.86,174.86,2081300.0
623,Honeywell International Inc,HON,2019-07-24,174.25,175.31,173.8,173.96,173.96,1751300.0
624,International Business Machines Corporation ,IBM,2019-06-20,138.93,139.54,138.2,138.85,138.85,3071000.0
625,International Business Machines Corporation ,IBM,2019-06-21,138.44,139.54,138.39,139.2,139.2,5288700.0
626,International Business Machines Corporation ,IBM,2019-06-24,139.2,140.15,139.05,139.35,139.35,2186000.0
627,International Business Machines Corporation ,IBM,2019-06-25,139.46,139.55,138.13,138.36,138.36,2801200.0
628,International Business Machines Corporation ,IBM,2019-06-26,138.87,139.68,138.41,138.52,138.52,2284600.0
629,International Business Machines Corporation ,IBM,2019-06-27,138.72,139.3,137.95,138.52,138.52,2149800.0
630,International Business Machines Corporation ,IBM,2019-06-28,138.57,139.14,137.84,137.9,137.9,6153900.0
631,International Business Machines Corporation ,IBM,2019-07-01,139.6,141.49,139.28,139.88,139.88,3377700.0
632,International Business Machines Corporation ,IBM,2019-07-02,139.75,140.43,139.47,140.22,140.22,2409700.0
633,International Business Machines Corporation ,IBM,2019-07-03,140.72,141.82,140.43,141.54,141.54,1930400.0
634,International Business Machines Corporation ,IBM,2019-07-05,140.87,141.49,139.91,141.38,141.38,2134700.0
635,International Business Machines Corporation ,IBM,2019-07-08,141.05,141.29,140.27,140.57,140.57,2395300.0
636,International Business Machines Corporation ,IBM,2019-07-09,140.61,140.99,139.13,139.33,139.33,3365200.0
637,International Business Machines Corporation ,IBM,2019-07-10,140.0,141.91,139.79,140.47,140.47,2513900.0
638,International Business Machines Corporation ,IBM,2019-07-11,140.79,141.58,140.3,141.24,141.24,2132900.0
639,International Business Machines Corporation ,IBM,2019-07-12,141.92,142.92,141.66,142.74,142.74,2786200.0
640,International Business Machines Corporation ,IBM,2019-07-15,142.89,143.51,142.12,143.32,143.32,2368300.0
641,International Business Machines Corporation ,IBM,2019-07-16,143.17,144.04,143.02,143.53,143.53,3474700.0
642,International Business Machines Corporation ,IBM,2019-07-17,143.61,143.8,141.95,143.07,143.07,6064300.0
643,International Business Machines Corporation ,IBM,2019-07-18,142.5,150.31,142.2,149.63,149.63,12695400.0
644,International Business Machines Corporation ,IBM,2019-07-19,149.96,151.58,149.55,149.68,149.68,7290700.0
645,International Business Machines Corporation ,IBM,2019-07-22,150.16,151.94,149.7,149.74,149.74,4092600.0
646,International Business Machines Corporation ,IBM,2019-07-23,150.57,150.72,148.38,150.38,150.38,3742200.0
647,International Business Machines Corporation ,IBM,2019-07-24,150.12,151.45,149.2,150.03,150.03,2952400.0
648,Medtronic plc,MDT,2019-06-20,99.31,99.9,98.45,99.26,98.72,4887200.0
649,Medtronic plc,MDT,2019-06-21,99.21,99.77,98.44,99.38,98.84,7027600.0
650,Medtronic plc,MDT,2019-06-24,99.29,99.87,98.9,99.16,98.62,4037900.0
651,Medtronic plc,MDT,2019-06-25,99.15,99.7,98.84,98.9,98.36,4416100.0
652,Medtronic plc,MDT,2019-06-26,98.46,98.49,96.85,97.22,96.69,4315000.0
653,Medtronic plc,MDT,2019-06-27,97.84,98.05,96.52,97.48,96.95,7428000.0
654,Medtronic plc,MDT,2019-06-28,97.9,97.98,96.88,97.39,96.86,5539400.0
655,Medtronic plc,MDT,2019-07-01,98.29,98.56,97.38,98.1,97.56,3326900.0
656,Medtronic plc,MDT,2019-07-02,98.1,98.6,97.65,98.05,97.51,3380300.0
657,Medtronic plc,MDT,2019-07-03,98.06,98.81,97.87,98.81,98.27,2326000.0
658,Medtronic plc,MDT,2019-07-05,97.91,98.35,97.44,98.11,98.11,2319800.0
659,Medtronic plc,MDT,2019-07-08,98.16,98.39,97.5,98.02,98.02,4384800.0
660,Medtronic plc,MDT,2019-07-09,98.4,99.11,98.12,98.44,98.44,5665300.0
661,Medtronic plc,MDT,2019-07-10,98.5,98.95,98.01,98.85,98.85,3482100.0
662,Medtronic plc,MDT,2019-07-11,99.6,100.0,98.95,100.0,100.0,3981500.0
663,Medtronic plc,MDT,2019-07-12,99.87,100.0,98.46,99.25,99.25,3545600.0
664,Medtronic plc,MDT,2019-07-15,99.29,99.87,98.96,99.82,99.82,3075700.0
665,Medtronic plc,MDT,2019-07-16,99.98,100.26,99.54,99.87,99.87,3632800.0
666,Medtronic plc,MDT,2019-07-17,100.27,101.32,99.85,100.92,100.92,5579100.0
667,Medtronic plc,MDT,2019-07-18,100.6,101.84,100.59,101.34,101.34,3922900.0
668,Medtronic plc,MDT,2019-07-19,102.08,102.74,100.79,100.8,100.8,5292400.0
669,Medtronic plc,MDT,2019-07-22,101.12,101.86,100.96,101.24,101.24,3061400.0
670,Medtronic plc,MDT,2019-07-23,101.56,101.95,101.11,101.61,101.61,3304500.0
671,Medtronic plc,MDT,2019-07-24,101.85,102.37,101.28,102.33,102.33,3429900.0
672,Amazon,AMZN,2019-06-20,1933.33,1935.2,1905.8,1918.19,1918.19,3217200.0
673,Amazon,AMZN,2019-06-21,1916.1,1925.95,1907.58,1911.3,1911.3,3933600.0
674,Amazon,AMZN,2019-06-24,1912.66,1916.86,1901.3,1913.9,1913.9,2283000.0
675,Amazon,AMZN,2019-06-25,1911.84,1916.39,1872.42,1878.27,1878.27,3012300.0
676,Amazon,AMZN,2019-06-26,1892.48,1903.8,1887.32,1897.83,1897.83,2441900.0
677,Amazon,AMZN,2019-06-27,1902.0,1911.24,1898.04,1904.28,1904.28,2141700.0
678,Amazon,AMZN,2019-06-28,1909.1,1912.94,1884.0,1893.63,1893.63,3037400.0
679,Amazon,AMZN,2019-07-01,1922.98,1929.82,1914.66,1922.19,1922.19,3203300.0
680,Amazon,AMZN,2019-07-02,1919.38,1934.79,1906.63,1934.31,1934.31,2645900.0
681,Amazon,AMZN,2019-07-03,1935.89,1941.59,1930.5,1939.0,1939.0,1690300.0
682,Amazon,AMZN,2019-07-05,1928.6,1945.9,1925.3,1942.91,1942.91,2628400.0
683,Amazon,AMZN,2019-07-08,1934.12,1956.0,1928.25,1952.32,1952.32,2883400.0
684,Amazon,AMZN,2019-07-09,1947.8,1990.01,1943.48,1988.3,1988.3,4345700.0
685,Amazon,AMZN,2019-07-10,1996.51,2024.94,1995.4,2017.41,2017.41,4931900.0
686,Amazon,AMZN,2019-07-11,2025.62,2035.8,1995.3,2001.07,2001.07,4317800.0
687,Amazon,AMZN,2019-07-12,2008.27,2017.0,2003.87,2011.0,2011.0,2509300.0
688,Amazon,AMZN,2019-07-15,2021.4,2022.9,2001.55,2020.99,2020.99,2981300.0
689,Amazon,AMZN,2019-07-16,2010.58,2026.32,2001.22,2009.9,2009.9,2618200.0
690,Amazon,AMZN,2019-07-17,2007.05,2012.0,1992.03,1992.03,1992.03,2558800.0
691,Amazon,AMZN,2019-07-18,1980.01,1987.5,1951.55,1977.9,1977.9,3504300.0
692,Amazon,AMZN,2019-07-19,1991.21,1996.0,1962.23,1964.52,1964.52,3185600.0
693,Amazon,AMZN,2019-07-22,1971.14,1989.0,1958.26,1985.63,1985.63,2900000.0
694,Amazon,AMZN,2019-07-23,1995.99,1997.79,1973.13,1994.49,1994.49,2703500.0
695,Amazon,AMZN,2019-07-24,1969.3,2001.3,1965.87,2000.81,2000.81,2620700.0
696,"Domino's Pizza, Inc",DPZ,2019-06-20,280.14,282.24,274.56,281.82,281.82,646400.0
697,"Domino's Pizza, Inc",DPZ,2019-06-21,280.43,281.28,277.89,280.33,280.33,443400.0
698,"Domino's Pizza, Inc",DPZ,2019-06-24,280.77,280.77,272.28,274.37,274.37,422700.0
699,"Domino's Pizza, Inc",DPZ,2019-06-25,276.2,277.84,273.41,277.14,277.14,720900.0
700,"Domino's Pizza, Inc",DPZ,2019-06-26,277.43,278.18,271.38,275.87,275.87,691600.0
701,"Domino's Pizza, Inc",DPZ,2019-06-27,275.57,279.34,274.1,277.94,277.94,380800.0
702,"Domino's Pizza, Inc",DPZ,2019-06-28,278.11,279.77,275.27,278.28,278.28,568200.0
703,"Domino's Pizza, Inc",DPZ,2019-07-01,279.58,281.99,270.42,271.1,271.1,631100.0
704,"Domino's Pizza, Inc",DPZ,2019-07-02,271.1,276.58,271.0,273.81,273.81,398300.0
705,"Domino's Pizza, Inc",DPZ,2019-07-03,274.34,282.1,274.34,280.96,280.96,336000.0
706,"Domino's Pizza, Inc",DPZ,2019-07-05,279.21,281.5,277.64,278.26,278.26,324300.0
707,"Domino's Pizza, Inc",DPZ,2019-07-08,277.2,278.9,273.02,277.21,277.21,507100.0
708,"Domino's Pizza, Inc",DPZ,2019-07-09,276.42,280.89,276.42,280.0,280.0,491300.0
709,"Domino's Pizza, Inc",DPZ,2019-07-10,277.6,281.42,274.63,275.35,275.35,746200.0
710,"Domino's Pizza, Inc",DPZ,2019-07-11,276.96,279.4,274.64,277.64,277.64,600100.0
711,"Domino's Pizza, Inc",DPZ,2019-07-12,278.62,284.33,278.61,282.11,282.11,571100.0
712,"Domino's Pizza, Inc",DPZ,2019-07-15,283.44,283.44,268.42,269.92,269.92,1668400.0
713,"Domino's Pizza, Inc",DPZ,2019-07-16,254.3,263.57,245.95,246.54,246.54,6194200.0
714,"Domino's Pizza, Inc",DPZ,2019-07-17,245.5,253.5,244.66,253.01,253.01,3286500.0
715,"Domino's Pizza, Inc",DPZ,2019-07-18,252.23,254.15,249.45,252.68,252.68,1623100.0
716,"Domino's Pizza, Inc",DPZ,2019-07-19,252.8,259.09,252.8,257.93,257.93,1677200.0
717,"Domino's Pizza, Inc",DPZ,2019-07-22,258.11,258.49,254.15,255.4,255.4,1231400.0
718,"Domino's Pizza, Inc",DPZ,2019-07-23,257.06,257.8,254.94,257.71,257.71,923600.0
719,"Domino's Pizza, Inc",DPZ,2019-07-24,259.43,263.5,258.4,262.21,262.21,921300.0
720,"Dine Brands Global, Inc.",DIN,2019-06-20,96.0,97.91,94.76,96.51,96.51,200600.0
721,"Dine Brands Global, Inc.",DIN,2019-06-21,96.16,96.18,94.59,95.23,95.23,273300.0
722,"Dine Brands Global, Inc.",DIN,2019-06-24,95.73,96.09,94.19,95.4,95.4,241000.0
723,"Dine Brands Global, Inc.",DIN,2019-06-25,95.83,96.57,92.57,93.37,93.37,337600.0
724,"Dine Brands Global, Inc.",DIN,2019-06-26,93.34,94.05,91.56,92.44,92.44,274500.0
725,"Dine Brands Global, Inc.",DIN,2019-06-27,92.81,94.42,92.67,94.35,94.35,334600.0
726,"Dine Brands Global, Inc.",DIN,2019-06-28,94.57,96.16,93.01,95.47,95.47,331500.0
727,"Dine Brands Global, Inc.",DIN,2019-07-01,95.86,96.76,93.65,95.4,95.4,233400.0
728,"Dine Brands Global, Inc.",DIN,2019-07-02,95.57,96.48,94.42,96.41,96.41,197600.0
729,"Dine Brands Global, Inc.",DIN,2019-07-03,96.34,99.23,96.34,99.05,99.05,145300.0
730,"Dine Brands Global, Inc.",DIN,2019-07-05,98.57,103.86,98.32,103.38,103.38,390800.0
731,"Dine Brands Global, Inc.",DIN,2019-07-08,103.0,104.0,98.94,99.27,99.27,313900.0
732,"Dine Brands Global, Inc.",DIN,2019-07-09,99.01,99.31,96.28,97.42,97.42,241900.0
733,"Dine Brands Global, Inc.",DIN,2019-07-10,97.65,97.77,93.66,96.27,96.27,372700.0
734,"Dine Brands Global, Inc.",DIN,2019-07-11,97.35,98.5,96.21,98.23,98.23,274900.0
735,"Dine Brands Global, Inc.",DIN,2019-07-12,98.25,99.46,96.45,99.01,99.01,158800.0
736,"Dine Brands Global, Inc.",DIN,2019-07-15,99.54,100.12,97.75,99.31,99.31,257300.0
737,"Dine Brands Global, Inc.",DIN,2019-07-16,98.65,98.95,93.07,94.65,94.65,456200.0
738,"Dine Brands Global, Inc.",DIN,2019-07-17,95.79,96.7,94.55,94.92,94.92,530300.0
739,"Dine Brands Global, Inc.",DIN,2019-07-18,94.72,94.83,91.96,93.91,93.91,492400.0
740,"Dine Brands Global, Inc.",DIN,2019-07-19,93.68,96.03,92.95,95.5,95.5,301400.0
741,"Dine Brands Global, Inc.",DIN,2019-07-22,95.93,96.32,93.1,93.51,93.51,264500.0
742,"Dine Brands Global, Inc.",DIN,2019-07-23,93.78,94.18,89.49,90.49,90.49,405900.0
743,"Dine Brands Global, Inc.",DIN,2019-07-24,90.49,92.71,90.03,92.06,92.06,394700.0
744,"CrowdStrike Holdings, Inc.",CRWD,2019-06-20,78.0,78.22,70.69,74.85,74.85,3429600.0
745,"CrowdStrike Holdings, Inc.",CRWD,2019-06-21,72.46,73.93,68.3,72.23,72.23,2657500.0
746,"CrowdStrike Holdings, Inc.",CRWD,2019-06-24,71.05,72.39,65.08,67.97,67.97,2448000.0
747,"CrowdStrike Holdings, Inc.",CRWD,2019-06-25,67.1,68.99,61.17,61.52,61.52,2480200.0
748,"CrowdStrike Holdings, Inc.",CRWD,2019-06-26,63.3,64.92,62.01,62.65,62.65,1625500.0
749,"CrowdStrike Holdings, Inc.",CRWD,2019-06-27,63.39,65.0,62.57,63.28,63.28,914500.0
750,"CrowdStrike Holdings, Inc.",CRWD,2019-06-28,64.36,68.38,63.3,68.29,68.29,1474300.0
751,"CrowdStrike Holdings, Inc.",CRWD,2019-07-01,69.1,69.73,61.81,63.2,63.2,2670900.0
752,"CrowdStrike Holdings, Inc.",CRWD,2019-07-02,63.3,65.03,61.72,64.52,64.52,1735600.0
753,"CrowdStrike Holdings, Inc.",CRWD,2019-07-03,64.68,67.48,64.52,67.24,67.24,1564100.0
754,"CrowdStrike Holdings, Inc.",CRWD,2019-07-05,67.15,67.25,64.84,67.21,67.21,804900.0
755,"CrowdStrike Holdings, Inc.",CRWD,2019-07-08,68.26,71.71,66.9,66.91,66.91,4567200.0
756,"CrowdStrike Holdings, Inc.",CRWD,2019-07-09,67.42,69.2,66.88,68.45,68.45,1782700.0
757,"CrowdStrike Holdings, Inc.",CRWD,2019-07-10,70.0,74.5,69.5,74.34,74.34,2719300.0
758,"CrowdStrike Holdings, Inc.",CRWD,2019-07-11,74.5,74.98,70.5,70.88,70.88,2351800.0
759,"CrowdStrike Holdings, Inc.",CRWD,2019-07-12,71.6,75.2,70.5,73.5,73.5,1838300.0
760,"CrowdStrike Holdings, Inc.",CRWD,2019-07-15,74.0,74.29,71.4,71.6,71.6,1325100.0
761,"CrowdStrike Holdings, Inc.",CRWD,2019-07-16,71.93,73.09,69.0,69.54,69.54,1582300.0
762,"CrowdStrike Holdings, Inc.",CRWD,2019-07-17,70.0,71.56,69.59,71.0,71.0,1037000.0
763,"CrowdStrike Holdings, Inc.",CRWD,2019-07-18,71.0,74.19,70.15,72.75,72.75,3390000.0
764,"CrowdStrike Holdings, Inc.",CRWD,2019-07-19,85.16,85.85,80.75,83.52,83.52,13669000.0
765,"CrowdStrike Holdings, Inc.",CRWD,2019-07-22,82.27,88.5,82.08,87.68,87.68,5357700.0
766,"CrowdStrike Holdings, Inc.",CRWD,2019-07-23,88.32,89.44,84.49,86.74,86.74,2529800.0
767,"CrowdStrike Holdings, Inc.",CRWD,2019-07-24,86.79,87.85,85.5,87.46,87.46,1250700.0
768,JPMorgan Chase & Co.,JPM,2019-06-20,110.88,111.09,109.03,110.19,109.42,13638000.0
769,JPMorgan Chase & Co.,JPM,2019-06-21,110.19,111.67,109.09,109.44,108.67,27089500.0
770,JPMorgan Chase & Co.,JPM,2019-06-24,109.28,109.77,108.54,108.66,107.9,13039600.0
771,JPMorgan Chase & Co.,JPM,2019-06-25,108.68,108.98,107.67,107.76,107.0,18660100.0
772,JPMorgan Chase & Co.,JPM,2019-06-26,108.3,109.31,108.16,108.48,107.72,10324600.0
773,JPMorgan Chase & Co.,JPM,2019-06-27,108.84,109.55,108.44,108.84,108.07,10906600.0
774,JPMorgan Chase & Co.,JPM,2019-06-28,111.04,112.43,110.9,111.8,111.01,21634700.0
775,JPMorgan Chase & Co.,JPM,2019-07-01,113.23,114.52,113.08,113.68,112.88,12762500.0
776,JPMorgan Chase & Co.,JPM,2019-07-02,113.51,114.2,113.22,113.8,113.0,10174900.0
777,JPMorgan Chase & Co.,JPM,2019-07-03,113.34,113.87,112.26,112.82,112.82,6849400.0
778,JPMorgan Chase & Co.,JPM,2019-07-05,113.51,114.27,112.92,113.49,113.49,7929400.0
779,JPMorgan Chase & Co.,JPM,2019-07-08,112.96,113.48,112.5,112.87,112.87,6917200.0
780,JPMorgan Chase & Co.,JPM,2019-07-09,112.28,113.49,112.15,113.35,113.35,8947300.0
781,JPMorgan Chase & Co.,JPM,2019-07-10,113.37,113.83,112.74,113.02,113.02,9242300.0
782,JPMorgan Chase & Co.,JPM,2019-07-11,113.37,114.36,113.12,114.1,114.1,11595200.0
783,JPMorgan Chase & Co.,JPM,2019-07-12,114.13,115.35,113.93,115.3,115.3,10783400.0
784,JPMorgan Chase & Co.,JPM,2019-07-15,115.54,115.57,113.53,113.9,113.9,12946600.0
785,JPMorgan Chase & Co.,JPM,2019-07-16,113.48,115.5,112.92,115.12,115.12,16945000.0
786,JPMorgan Chase & Co.,JPM,2019-07-17,114.43,114.94,113.73,113.99,113.99,13120900.0
787,JPMorgan Chase & Co.,JPM,2019-07-18,113.93,115.07,113.55,114.67,114.67,9400700.0
788,JPMorgan Chase & Co.,JPM,2019-07-19,114.89,115.12,113.4,113.54,113.54,10402800.0
789,JPMorgan Chase & Co.,JPM,2019-07-22,112.91,114.45,112.77,114.27,114.27,9061100.0
790,JPMorgan Chase & Co.,JPM,2019-07-23,114.88,116.45,114.82,116.36,116.36,12752200.0
791,JPMorgan Chase & Co.,JPM,2019-07-24,115.58,116.88,115.52,116.83,116.83,10008700.0
792,"The Goldman Sachs Group, Inc.",GS,2019-06-20,197.5,198.19,193.61,195.7,195.7,2749300.0
793,"The Goldman Sachs Group, Inc.",GS,2019-06-21,195.34,198.34,193.97,195.94,195.94,3365500.0
794,"The Goldman Sachs Group, Inc.",GS,2019-06-24,196.53,199.35,196.03,197.49,197.49,2069800.0
795,"The Goldman Sachs Group, Inc.",GS,2019-06-25,197.5,197.52,194.01,196.06,196.06,1828300.0
796,"The Goldman Sachs Group, Inc.",GS,2019-06-26,196.5,197.87,196.12,197.01,197.01,1649900.0
797,"The Goldman Sachs Group, Inc.",GS,2019-06-27,197.57,199.61,196.76,199.32,199.32,2239200.0
798,"The Goldman Sachs Group, Inc.",GS,2019-06-28,203.5,205.84,202.94,204.6,204.6,4854900.0
799,"The Goldman Sachs Group, Inc.",GS,2019-07-01,208.0,209.85,205.74,206.86,206.86,2465700.0
800,"The Goldman Sachs Group, Inc.",GS,2019-07-02,205.4,206.31,204.16,205.98,205.98,1621400.0
801,"The Goldman Sachs Group, Inc.",GS,2019-07-03,207.3,207.4,205.23,206.04,206.04,978800.0
802,"The Goldman Sachs Group, Inc.",GS,2019-07-05,206.86,208.76,206.2,207.9,207.9,1511400.0
803,"The Goldman Sachs Group, Inc.",GS,2019-07-08,206.36,207.25,204.71,205.75,205.75,1853900.0
804,"The Goldman Sachs Group, Inc.",GS,2019-07-09,203.75,207.94,203.54,207.77,207.77,1812100.0
805,"The Goldman Sachs Group, Inc.",GS,2019-07-10,207.18,208.99,205.65,205.97,205.97,1779800.0
806,"The Goldman Sachs Group, Inc.",GS,2019-07-11,206.2,212.59,206.0,211.35,211.35,3691600.0
807,"The Goldman Sachs Group, Inc.",GS,2019-07-12,212.0,214.19,210.79,213.94,213.94,2626000.0
808,"The Goldman Sachs Group, Inc.",GS,2019-07-15,214.11,214.6,209.79,211.58,211.58,2600200.0
809,"The Goldman Sachs Group, Inc.",GS,2019-07-16,214.8,217.33,212.55,215.52,215.52,5283700.0
810,"The Goldman Sachs Group, Inc.",GS,2019-07-17,213.83,215.78,213.16,213.3,213.3,2583500.0
811,"The Goldman Sachs Group, Inc.",GS,2019-07-18,212.71,215.83,211.75,214.52,214.52,2859000.0
812,"The Goldman Sachs Group, Inc.",GS,2019-07-19,214.02,215.77,213.35,213.52,213.52,1822300.0
813,"The Goldman Sachs Group, Inc.",GS,2019-07-22,213.4,214.86,212.31,214.0,214.0,1907100.0
814,"The Goldman Sachs Group, Inc.",GS,2019-07-23,214.95,220.0,214.95,219.43,219.43,3330600.0
815,"The Goldman Sachs Group, Inc.",GS,2019-07-24,219.25,222.09,218.63,222.03,222.03,3180000.0
816,McDonalds,MCD,2019-06-20,205.0,205.39,204.1,205.12,205.12,2162200.0
817,McDonalds,MCD,2019-06-21,205.58,205.94,203.98,204.26,204.26,4267400.0
818,McDonalds,MCD,2019-06-24,204.75,205.25,203.63,203.92,203.92,2486800.0
819,McDonalds,MCD,2019-06-25,204.8,206.39,204.72,205.71,205.71,3020900.0
820,McDonalds,MCD,2019-06-26,205.49,205.67,204.01,204.55,204.55,2576000.0
821,McDonalds,MCD,2019-06-27,204.67,206.35,204.2,206.27,206.27,2253500.0
822,McDonalds,MCD,2019-06-28,206.9,207.99,206.32,207.66,207.66,3658200.0
823,McDonalds,MCD,2019-07-01,208.86,209.43,206.19,206.3,206.3,2689500.0
824,McDonalds,MCD,2019-07-02,206.75,209.58,206.32,209.58,209.58,3120000.0
825,McDonalds,MCD,2019-07-03,209.82,212.87,209.7,212.81,212.81,2306000.0
826,McDonalds,MCD,2019-07-05,212.3,213.01,210.25,211.24,211.24,1876200.0
827,McDonalds,MCD,2019-07-08,211.24,212.53,211.23,212.16,212.16,1818000.0
828,McDonalds,MCD,2019-07-09,211.99,212.69,211.47,212.09,212.09,1618800.0
829,McDonalds,MCD,2019-07-10,212.25,213.46,211.95,213.0,213.0,1842300.0
830,McDonalds,MCD,2019-07-11,214.47,214.8,211.61,212.69,212.69,1922800.0
831,McDonalds,MCD,2019-07-12,212.69,213.4,211.27,212.99,212.99,1960100.0
832,McDonalds,MCD,2019-07-15,213.63,214.7,212.69,214.21,214.21,2408500.0
833,McDonalds,MCD,2019-07-16,213.53,214.9,212.15,213.72,213.72,2380400.0
834,McDonalds,MCD,2019-07-17,213.98,214.9,213.36,213.71,213.71,1698400.0
835,McDonalds,MCD,2019-07-18,214.08,215.95,213.33,215.91,215.91,2261600.0
836,McDonalds,MCD,2019-07-19,215.58,216.26,213.8,213.87,213.87,2860500.0
837,McDonalds,MCD,2019-07-22,213.79,215.33,212.52,215.0,215.0,2580000.0
838,McDonalds,MCD,2019-07-23,215.74,216.25,212.64,214.31,214.31,2503600.0
839,McDonalds,MCD,2019-07-24,213.84,214.95,212.27,212.78,212.78,2970500.0
840,"VMware, Inc.",VMW,2019-06-20,176.76,178.77,175.76,176.92,176.92,1514900.0
841,"VMware, Inc.",VMW,2019-06-21,176.65,177.34,172.87,173.39,173.39,1533700.0
842,"VMware, Inc.",VMW,2019-06-24,174.18,176.12,172.27,175.52,175.52,893200.0
843,"VMware, Inc.",VMW,2019-06-25,175.06,175.41,170.28,170.87,170.87,1041300.0
844,"VMware, Inc.",VMW,2019-06-26,173.0,177.18,172.0,172.26,172.26,947900.0
845,"VMware, Inc.",VMW,2019-06-27,173.38,174.9,171.31,171.66,171.66,1095600.0
846,"VMware, Inc.",VMW,2019-06-28,171.92,172.68,166.16,167.21,167.21,2115100.0
847,"VMware, Inc.",VMW,2019-07-01,170.64,172.99,168.41,168.77,168.77,1491500.0
848,"VMware, Inc.",VMW,2019-07-02,168.62,169.83,166.2,168.99,168.99,1551200.0
849,"VMware, Inc.",VMW,2019-07-03,170.13,171.74,169.08,169.46,169.46,1201700.0
850,"VMware, Inc.",VMW,2019-07-05,169.08,169.98,167.03,169.18,169.18,887900.0
851,"VMware, Inc.",VMW,2019-07-08,167.71,168.91,165.07,165.14,165.14,1526600.0
852,"VMware, Inc.",VMW,2019-07-09,164.6,164.9,161.5,163.24,163.24,2203800.0
853,"VMware, Inc.",VMW,2019-07-10,164.46,168.74,164.15,166.57,166.57,1346300.0
854,"VMware, Inc.",VMW,2019-07-11,167.19,169.21,166.03,168.49,168.49,1044900.0
855,"VMware, Inc.",VMW,2019-07-12,169.26,170.0,167.54,169.7,169.7,1906700.0
856,"VMware, Inc.",VMW,2019-07-15,170.11,172.62,169.75,172.21,172.21,1101300.0
857,"VMware, Inc.",VMW,2019-07-16,172.66,175.24,172.24,172.29,172.29,1289000.0
858,"VMware, Inc.",VMW,2019-07-17,172.29,174.83,170.14,174.05,174.05,1015900.0
859,"VMware, Inc.",VMW,2019-07-18,173.48,176.98,173.04,174.33,174.33,1173000.0
860,"VMware, Inc.",VMW,2019-07-19,176.54,181.69,175.66,179.5,179.5,1955200.0
861,"VMware, Inc.",VMW,2019-07-22,179.25,183.5,179.25,181.87,181.87,1423600.0
862,"VMware, Inc.",VMW,2019-07-23,182.78,182.78,176.03,178.78,178.78,1170100.0
863,"VMware, Inc.",VMW,2019-07-24,179.22,181.02,178.7,180.57,180.57,609300.0
864,Symantec Corporation,SYMC,2019-06-20,20.41,20.65,20.25,20.56,20.56,8226700.0
865,Symantec Corporation,SYMC,2019-06-21,20.52,20.94,20.37,20.84,20.84,12187600.0
866,Symantec Corporation,SYMC,2019-06-24,20.84,21.22,20.73,20.98,20.98,6205900.0
867,Symantec Corporation,SYMC,2019-06-25,21.02,21.14,20.78,20.8,20.8,5919400.0
868,Symantec Corporation,SYMC,2019-06-26,20.9,21.1,20.79,20.86,20.86,4559600.0
